Date,EURUSD,EURGBP,EURCHF,EURDKK,EURSEK,EURNOK,EURPLN
2016-11-10,1.0920606851577759,0.8791400194168091,1.0750900506973267,7.441370010375977,9.88479995727539,9.083200454711914,4.34119987487793
2016-11-11,1.0889687538146973,0.867330014705658,1.0750000476837158,7.440659999847412,9.842499732971191,9.111000061035156,4.369450092315674
2016-11-14,1.0824854373931885,0.860759973526001,1.0710999965667725,7.440010070800781,9.85597038269043,9.121970176696777,4.414060115814209
2016-11-15,1.0750375986099243,0.8585000038146973,1.0715999603271484,7.441679954528809,9.829500198364258,9.095479965209961,4.419549942016602
2016-11-16,1.0727311372756958,0.8611500263214111,1.0737899541854858,7.44202995300293,9.848719596862793,9.046500205993652,4.403969764709473
2016-11-17,1.0706638097763062,0.8605700135231018,1.0716300010681152,7.4423298835754395,9.82588005065918,9.061019897460938,4.448850154876709
2016-11-18,1.062304139137268,0.8558800220489502,1.0697599649429321,7.439159870147705,9.811989784240723,9.079079627990723,4.432819843292236
2016-11-21,1.0584250688552856,0.8586900234222412,1.0699100494384766,7.438310146331787,9.800999641418457,9.098999977111816,4.439549922943115
2016-11-22,1.0638864040374756,0.851419985294342,1.0720200538635254,7.439340114593506,9.79580020904541,9.076669692993164,4.425899982452393
2016-11-23,1.0633772611618042,0.8557599782943726,1.0747499465942383,7.438330173492432,9.791569709777832,9.053810119628906,4.417500019073486
2016-11-24,1.0545185804367065,0.8479200005531311,1.0726300477981567,7.4377899169921875,9.787529945373535,9.089799880981445,4.431550025939941
2016-11-25,1.0561892986297607,0.8479700088500977,1.0734699964523315,7.436739921569824,9.760479927062988,9.070599555969238,4.426199913024902
2016-11-28,1.0612331628799438,0.8500800132751465,1.0743800401687622,7.437379837036133,9.791529655456543,9.09496021270752,4.4132399559021
2016-11-29,1.062134861946106,0.8557999730110168,1.074970006942749,7.437880039215088,9.763999938964844,9.069809913635254,4.419879913330078
2016-11-30,1.0648492574691772,0.8524199724197388,1.0771600008010864,7.439089775085449,9.769100189208984,9.077839851379395,4.432040214538574
2016-12-01,1.0592098236083984,0.8461099863052368,1.0770399570465088,7.43828010559082,9.771499633789062,9.025899887084961,4.454400062561035
2016-12-02,1.0663141012191772,0.8468800187110901,1.0774999856948853,7.437930107116699,9.824370384216309,8.963339805603027,4.489840030670166
2016-12-05,1.0582010746002197,0.835070013999939,1.0728800296783447,7.438799858093262,9.77573013305664,8.959600448608398,4.484899997711182
2016-12-06,1.0757315158843994,0.8449400067329407,1.0830999612808228,7.439000129699707,9.81309986114502,9.012749671936035,4.4969401359558105
2016-12-07,1.0720411539077759,0.8458399772644043,1.0825300216674805,7.436399936676025,9.785499572753906,8.999199867248535,4.456049919128418
2016-12-08,1.0761945247650146,0.8519899845123291,1.0832699537277222,7.43710994720459,9.755979537963867,8.986949920654297,4.424290180206299
2016-12-09,1.062134861946106,0.8440300226211548,1.0788899660110474,7.437870025634766,9.687700271606445,8.947500228881836,4.435770034790039
2016-12-12,1.0547411441802979,0.8371700048446655,1.0736299753189087,7.435530185699463,9.69966983795166,8.941909790039062,4.4409499168396
2016-12-13,1.0641694068908691,0.8393399715423584,1.0780199766159058,7.43474006652832,9.746999740600586,8.969969749450684,4.448850154876709
2016-12-14,1.062925100326538,0.8392699956893921,1.075279951095581,7.434430122375488,9.737990379333496,8.956999778747559,4.421450138092041
2016-12-15,1.051414132118225,0.8384699821472168,1.074429988861084,7.433889865875244,9.752530097961426,9.032899856567383,4.4320502281188965
2016-12-16,1.0418837070465088,0.8384900093078613,1.0727399587631226,7.431389808654785,9.793999671936035,9.018989562988281,4.433750152587891
2016-12-19,1.0449975728988647,0.8363000154495239,1.0725200176239014,7.432730197906494,9.771140098571777,9.065569877624512,4.429299831390381
2016-12-20,1.0405826568603516,0.8398000001907349,1.0687199831008911,7.432700157165527,9.751279830932617,9.032899856567383,4.421199798583984
2016-12-21,1.039047360420227,0.8402699828147888,1.0690499544143677,7.432919979095459,9.716099739074707,9.046699523925781,4.405340194702148
2016-12-22,1.0428615808486938,0.8440499901771545,1.070389986038208,7.432509899139404,9.616100311279297,9.050239562988281,4.411900043487549
2016-12-23,1.0437650680541992,0.8496299982070923,1.0704900026321411,7.432819843292236,9.619999885559082,9.092740058898926,4.41894006729126
2016-12-26,1.045478343963623,0.8502600193023682,1.0723999738693237,7.431729793548584,9.623359680175781,9.071990013122559,4.409200191497803
2016-12-27,1.0456969738006592,0.8518000245094299,1.0734200477600098,7.4317498207092285,9.617899894714355,9.07763957977295,4.4015398025512695
2016-12-28,1.046233057975769,0.8521999716758728,1.0749000310897827,7.433340072631836,9.646300315856934,9.10595989227295,4.398499965667725
2016-12-29,1.0416991710662842,0.8519799709320068,1.0709400177001953,7.431960105895996,9.571789741516113,9.075599670410156,4.404150009155273
2016-12-30,1.0575296878814697,0.860260009765625,1.0752300024032593,7.43140983581543,9.583999633789062,9.080989837646484,4.411300182342529
2017-01-02,1.052698016166687,0.8514299988746643,1.072100043296814,7.4323201179504395,9.559889793395996,9.077380180358887,4.400740146636963
2017-01-03,1.0460032224655151,0.8514999747276306,1.0711100101470947,7.43202018737793,9.536299705505371,9.049400329589844,4.409249782562256
2017-01-04,1.0419923067092896,0.850849986076355,1.0690100193023682,7.43310022354126,9.535499572753906,9.002099990844727,4.38539981842041
2017-01-05,1.0500892400741577,0.8518900275230408,1.0709999799728394,7.4344000816345215,9.549500465393066,9.011280059814453,4.36870002746582
2017-01-06,1.0605915784835815,0.8536700010299683,1.0707900524139404,7.432839870452881,9.538869857788086,8.991459846496582,4.361050128936768
2017-01-09,1.0531858205795288,0.859000027179718,1.0714999437332153,7.43248987197876,9.538700103759766,8.987199783325195,4.354050159454346
2017-01-10,1.0588620901107788,0.8697800040245056,1.073639988899231,7.432419776916504,9.564499855041504,9.028450012207031,4.37939977645874
2017-01-11,1.0552419424057007,0.8668599724769592,1.073009967803955,7.43228006362915,9.583000183105469,9.075200080871582,4.369699954986572
2017-01-12,1.0597710609436035,0.8676999807357788,1.0732899904251099,7.432640075683594,9.557499885559082,9.045760154724121,4.369500160217285
2017-01-13,1.0616837739944458,0.8723000288009644,1.072510004043579,7.4339399337768555,9.496339797973633,9.050200462341309,4.368840217590332
2017-01-16,1.0628687143325806,0.8827700018882751,1.0732899904251099,7.434370040893555,9.485199928283691,9.044320106506348,4.382229804992676
2017-01-17,1.0602991580963135,0.8805999755859375,1.0720499753952026,7.436450004577637,9.489500045776367,9.041790008544922,4.372029781341553
2017-01-18,1.0696789026260376,0.8634200096130371,1.0727399587631226,7.434879779815674,9.516169548034668,9.048259735107422,4.359580039978027
